main_category,sub_category,job_name,job_area,job_company,job_industry,job_finance,job_scale,job_welfare,salary_range,salary_type,job_experience,job_education,job_tag_list,search_keyword,create_time,,,,
产品,产品经理,产品经理,杭州·滨江区·浦沿,成都新致云服信息技术,计算机软件,未融资,100-499人,定期体检，团建聚餐，五险一金，带薪年假，员工旅游，意外险，股票期权，节日福利，补充医疗保险,8-11K,NULL,3-5年,本科,"用户/功能产品,商业产品,ERP产品/软件产品",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·拱墅区·三塘,拜拜科技,其他生活服务,未融资,20-99人,五险一金,10-15K,NULL,3-5年,本科,"产品经理,产品设计,市场调研,产品规划,用户研究,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,拾步,移动互联网,天使轮,20-99人,股票期权，五险一金，员工旅游，年终奖，带薪年假，节日福利，零食下午茶,10-15K,NULL,1-3年,本科,"产品经理,高级产品经理,数据分析,数据产品,小程序,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州,摩科智能,人工智能,不需要融资,100-499人,加班补助，有无线网，职业晋升机会，生日福利，节日福利，五险一金，免费工装，带薪年假，零食下午茶，年终奖，餐补，员工旅游，内部培训课程，外部培训资助，高温补贴，股票期权，全勤奖，团建聚餐，绩效奖金,13-26K,NULL,3-5年,本科,"需求分析,产品设计,市场调研",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·西溪,支付宝,互联网,B轮,10000人以上,法定节假日三薪，年终奖，免费班车，住房补贴，定期体检，团建聚餐，补充医疗保险，带薪年假，五险一金，餐补，股票期权，员工旅游,25-50K,16薪,3-5年,本科,,AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·拱墅区·拱宸桥,数聚缘,互联网,0-20人,NULL,,7-12K,NULL,3-5年,本科,"C端产品,B端产品,G端产品/政务产品,数据产品,AI产品,,,,,,,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·浦沿,数里行间,企业服务,A轮,20-99人,绩效奖金，带薪年假，通讯补贴，生日福利，五险一金，节日福利，员工旅游，零食下午茶，股票期权，住房补贴，团建聚餐，定期体检，年终奖,13-26K,13薪,3-5年,本科,"跨境电商,B端产品,saas,VOC,评论分析",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·浦沿,数里行间,企业服务,A轮,20-99人,节日福利，通讯补贴，零食下午茶，绩效奖金，带薪年假，股票期权，团建聚餐，住房补贴，五险一金，年终奖，生日福利，员工旅游，定期体检,15-30K,13薪,1-3年,本科,"B端产品,AI产品,用户产品,TO B,市场调研,AI",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·三墩,新森科技,计算机服务,天使轮,20-99人,五险一金，加班补助，全勤奖，年终奖,8-13K,NULL,3-5年,本科,"生活服务产品,数据产品,APP产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,新致软件,计算机软件,已上市,1000-9999人,补充医疗保险，五险一金，年终奖，带薪年假，定期体检，员工旅游，节日福利，通讯补贴,9-11K,NULL,1-3年,本科,"金融产品,财务经验,资金账户,sass系统,汽车",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·古荡,新视窗,计算机软件,未融资,100-499人,节日福利，定期体检，年终奖，住房补贴，餐补，带薪年假，股票期权，生日趴，员工旅游，五险一金,12-17K,13薪,3-5年,本科,"高级产品经理,SAAS产品,智慧城市产品,管理系统,",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,施强集团,其他行业,不需要融资,1000-9999人,绩效奖金，节假日加班费，意外险，通讯补贴，五险一金，高温补贴，加班补助，补充医疗保险，餐补，有无线网，工龄奖，夜班补助，交通补助，带薪年假，团建聚餐，免费班车，定期体检，节日福利,12-13K,13薪,经验不限,本科,"B端产品,数据产品,AI产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,日思夜享数据,移动互联网,B轮,20-99人,年终奖，股票期权，带薪年假，五险一金，定期体检，节日福利，通讯补贴，餐补，员工旅游,6-11K,NULL,经验不限,大专,"用户研究,B端产品,数据产品,中后台产品,SAAS产品,,,,,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·闲林,旺狗科技,互联网,0-20人,NULL,团建聚餐，底薪加提成,11-15K,NULL,3-5年,本科,"用户/功能产品,B端产品,数据产品,C端产品,商业产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·星耀城,易云科技,互联网,未融资,100-499人,团建聚餐，通讯补贴，五险一金，餐补，交通补助，意外险，员工旅游，全勤奖，带薪年假，住房补贴，绩效奖金，节日福利，工龄奖，定期体检，生日福利，高温补贴，免费工装，补充医疗保险，年终奖，有无线网,15-22K,NULL,5-10年,本科,"产品设计,功能产品,数据产品,SAAS产品,平台产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,易时科技,计算机软件,未融资,20-99人,带薪年假，五险一金，通讯补贴，节日福利，交通补助，零食下午茶,12-24K,NULL,3-5年,本科,"B端产品,数据产品,数据分析,中后台产品,功能产品,,,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,星盘起航,计算机软件,A轮,100-499人,节日福利，定期体检，团建聚餐，零食下午茶，五险一金，绩效奖金，股票期权，员工旅游，年终奖，带薪年假,18-26K,NULL,3-5年,本科,"C端产品,数据产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·萧山区·钱江世纪城,星空通用航空,专用设备,未融资,20-99人,节日福利，全勤奖，有无线网，免费工装，五险一金，生日福利，年终奖，带薪年假，零食下午茶,8-13K,13薪,3-5年,本科,"B端产品,G端产品/政务产品,ERP产品/软件产品,不限,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·万达广场,晟命科技,医疗器械,天使轮,0-20人,定期体检，员工旅游，带薪年假，夜班补助，全勤奖，五险一金，高温补贴，工龄奖，交通补助，节假日加班费，加班补助，餐补，年终奖，节日福利，股票期权，通讯补贴，零食下午茶，生日福利，团建聚餐,14-22K,NULL,3-5年,本科,"B端产品,C端产品,小程序/H5产品,AI产品,物联网产品,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·西溪,晨羽,人工智能,20-99人,NULL,,13-20K,NULL,5-10年,硕士,"用户/功能产品,云计算产品,AI产品,物联网产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·西溪,普众数智,大数据,20-99人,NULL,,7-12K,13薪,经验不限,本科,C端产品,AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·古荡,晶立方,计算机软件,20-99人,NULL,五险一金，餐补，节日福利，年终奖，定期体检，团建聚餐，生日福利，带薪年假,15-30K,13薪,5-10年,本科,中后台产品,AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·五常,智君科技,计算机软件,天使轮,20-99人,带薪年假，五险一金，年终奖，零食下午茶,15-25K,NULL,3-5年,本科,"B端产品,C端产品,高级产品经理,金融,财富管理,量化",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·西湖,智慧畅行,互联网,A轮,20-99人,活动，员工旅游，节日福利，定期体检，股票期权，生日福利，年终奖，带薪年假，五险一金，加班补助，团建聚餐，工龄奖，餐补,15-25K,NULL,3-5年,本科,"产品设计,需求分析,产品规划,数据产品,策略产品,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,智界矩阵,互联网,天使轮,20-99人,定期体检，补充医疗保险，员工旅游，绩效奖金，带薪年假，意外险，五险一金,8-11K,NULL,1-3年,本科,"AI产品,产品经理",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州,智诊科技,人工智能,未融资,20-99人,定期体检，五险一金，加班补助，绩效奖金，年终奖，零食下午茶，带薪年假,16-25K,14薪,5-10年,本科,"C端产品,B端产品,用户/功能产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·西溪,有赞,互联网,已上市,1000-9999人,带薪年假，交通补助，通讯补贴，零食下午茶，免费班车，定期体检，节日福利，员工旅游，五险一金，股票期权，年终奖,13-26K,14薪,经验不限,本科,"产品设计,产品规划,电子商务,用户增长,功能产品,游戏,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·文二路,有鹿智能,计算机软件,A轮,20-99人,股票期权，补充医疗保险，定期体检，节日福利，生日福利，保底工资，绩效奖金，年终奖，带薪年假，五险一金，团建聚餐，意外险,15-30K,14薪,3-5年,本科,"AI产品,自动化,人工智能",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·拱墅区·上塘,杏联健康,医疗健康,未融资,100-499人,通讯补贴，加班补助，餐补，五险一金，带薪年假，定期体检，年终奖，团建聚餐，生日福利，员工旅游，股票期权，绩效奖金，零食下午茶，节日福利，高温补贴,15-25K,15薪,3-5年,本科,"B端产品,数据产品,ERP产品/软件产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,杭州临平区塘栖镇...,计算机服务,0-20人,NULL,,25-30K,14薪,5-10年,本科,"用户研究,数据产品,需求分析,策略产品,产品设计",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·古墩路,杭州义方,互联网,未融资,0-20人,五险一金，定期体检，员工旅游，节日福利，法定节假日三薪,10-15K,NULL,经验不限,本科,"产品设计,需求分析,产品运营,数据产品,内容产品,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,杭州之数科技有限公司,计算机软件,0-20人,NULL,,9-14K,NULL,1-3年,大专,"产品设计,市场调研,需求分析,Axure,大数据产品,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·上城区·江城路,杭州云灵科技,互联网,未融资,20-99人,定期体检，节日福利，餐补，年终奖，加班补助，五险一金，零食下午茶，带薪年假，股票期权,12-20K,NULL,3-5年,本科,B端产品,AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,杭州五维数据,人工智能,天使轮,0-20人,带薪年假，有无线网，团建聚餐，保底工资，绩效奖金，住房补贴，年终奖，五险一金,15-22K,NULL,1-3年,本科,"数据标注平台,数据标注领域经验",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·浦沿,杭州优大,进出口贸易,未融资,20-99人,五险一金，年终奖，员工旅游，节日福利,10-12K,NULL,1-3年,大专,"商业产品,其他方向,电商产品,电商选品开发,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·西溪,杭州出海罗盘网络科技,企业服务,天使轮,20-99人,交通补助，生日福利，节日福利，通讯补贴，团建聚餐，股票期权,12-18K,NULL,3-5年,本科,"B端产品,数据产品,AI产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·文三路,杭州前方信息,互联网,不需要融资,100-499人,,9-14K,13薪,3-5年,本科,"用户/功能产品,产品迭代,用户研究,数据产品,数据分析,,,,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州,杭州天柚,计算机软件,未融资,20-99人,节日福利，加班补助，年终奖，五险一金，员工旅游，零食下午茶,9-13K,13薪,1-3年,本科,"数据产品,中后台产品,策略产品,ERP产品/软件产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·上城区·南肖埠,杭州定川信息技术...,计算机软件,不需要融资,100-499人,五险一金，带薪年假，餐补,13-20K,NULL,1-3年,本科,"产品设计,需求分析,产品规划,信息化,Axure,TO G,,",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,杭州宝贝派健康科技,新零售,天使轮,20-99人,五险一金，绩效奖金，底薪加提成，带薪年假，保底工资,15-22K,NULL,3-5年,本科,"B端产品,C端产品,私域产品,电商产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·西溪,杭州并刃科技有限公司,大数据,0-20人,NULL,,10-15K,NULL,10年以上,本科,"数据产品,中后台产品,云计算产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,杭州智娱,互联网,不需要融资,20-99人,全勤奖，带薪年假，零食下午茶，团建聚餐，年终奖，五险一金，员工旅游，节日福利，餐补,8-12K,NULL,经验不限,学历不限,"产品设计,需求分析,数据分析,产品规划,数据产品,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州,杭州毓祥商业管理,房地产中介/租赁,0-20人,NULL,法定节假日三薪，年终奖，团建聚餐，定期体检，餐补，高温补贴，节假日加班费，节日福利，加班补助，带薪年假，五险一金,15-20K,NULL,1-3年,大专,"用户/功能产品,网络安全产品,数据产品,其他方向,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,杭州渐近空白,电子商务,20-99人,NULL,,8-12K,NULL,3-5年,本科,"数据产品,直播/视频产品,电商产品,策略产品,商业产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·钱塘区·和达东东城,杭州澳思网络科技...,电子商务,未融资,100-499人,节日福利，零食下午茶，团建聚餐，年终奖，五险一金，补充医疗保险，员工旅游，定期体检，生日福利，全勤奖，带薪年假,11-15K,NULL,3-5年,本科,"C端产品,电商产品,商业产品,其他行业",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·西湖,杭州点横竖纵网络科技,游戏,天使轮,0-20人,定期体检，五险，节日福利，员工旅游，生日福利，带薪年假，年终奖，零食下午茶,10-15K,NULL,1-3年,本科,"C端产品,用户/功能产品,AI产品,社交产品,手机APP",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·拱墅区·半山,杭州物点网络,计算机软件,20-99人,NULL,五险一金，节日福利，员工旅游，定期体检，通讯补贴，年终奖，交通补助，带薪年假,8-12K,NULL,3-5年,大专,"产品迭代,数据产品,功能产品,需求分析,计算机软件,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,杭州珍林网络,互联网,不需要融资,100-499人,带薪年假，员工旅游，定期体检，五险一金，福利，节日福利，餐补，年终奖，股票期权,15-20K,NULL,5-10年,本科,"B端产品,ERP产品/软件产品,AI产品,产品解决方案",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·富阳区·龙门古镇,杭州琼糯酩香酒业,食品/饮料/烟酒,0-20人,NULL,,7-10K,NULL,3-5年,本科,,AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·滨江宝龙城,杭州结算侠科技,企业服务,天使轮,100-499人,通讯补贴，股票期权，法定节假日三薪，节假日加班费，高温补贴，团建聚餐，节日福利，带薪年假，生日福利，交通补助，零食下午茶，补充医疗保险，底薪加提成，年终奖，员工旅游，定期体检，保底工资，五险一金，绩效奖金,10-15K,NULL,1-3年,本科,"C端产品,ERP产品/软件产品,SaaS,小程序",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·富阳区·东洲,杭州美客互联网服务,互联网,不需要融资,20-99人,零食下午茶，生日福利，底薪加提成，五险一金，年终奖,8-12K,13薪,1-3年,本科,"B端产品,用户/功能产品,数据产品,ERP产品/软件产品,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·钱塘区·金沙湖,杭州芈德,计算机服务,未融资,20-99人,,5-10K,NULL,1年以内,大专,"C端产品,B端产品,G端产品/政务产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·萧山区·钱江世纪城,杭州萧山君益苗木...,批发/零售,100-499人,NULL,,13-17K,13薪,1-3年,本科,"移动端产品,B端产品,C端产品",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·萧山区·西兴,杭州萧山张玲食品店,互联网,0-20人,NULL,意外险，五险一金，补充医疗保险，定期体检,20-30K,NULL,3-5年,本科,AI产品,AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州,杭州软星科技有限公司,计算机软件,不需要融资,20-99人,五险一金，餐补，零食下午茶，带薪年假，全勤奖，员工旅游，年终奖，定期体检，节日福利,7-9K,NULL,1-3年,本科,"B端产品,用户产品,中台/后台产品",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·金家渡,杭州齐圣科技有限公司,计算机软件,未融资,100-499人,五险一金，节日福利，定期体检，零食下午茶，带薪年假，年终奖，员工旅游,15-25K,NULL,3-5年,本科,"产品规划,产品设计",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,桑豆信息科技,互联网,20-99人,NULL,生日福利，住房补贴，包吃，有无线网，补充医疗保险,15-20K,NULL,3-5年,大专,"C端产品,中台/后台产品,小程序/H5产品,电商产品",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·西溪,检测科技公司,其他行业,未融资,20-99人,免费工装，节日福利，五险一金，年终奖，工龄奖，包吃，高温补贴，带薪年假，企业年金，定期体检，生日福利，绩效奖金，保底工资，员工旅游，团建聚餐，意外险，通讯补贴，餐补,9-14K,NULL,在校/应届,硕士,"数据产品,B端产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,欧安数科集团,计算机软件,未融资,20-99人,节日福利，带薪年假，五险一金，全勤奖，加班补助,15-30K,NULL,1-3年,大专,"功能产品,后台产品,市场调研,需求分析,产品设计,,,",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,正泰安能数字能源,电力/热力/燃气/水利,不需要融资,,生日福利，通讯补贴，员工旅游，定期体检，带薪年假，高温补贴，宿舍有空调，五险一金，餐补，包住，节日福利，年终奖,35-45K,NULL,5-10年,本科,"B端产品,C端产品,用户/功能产品,电商产品",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州,每日互动,互联网,已上市,500-999人,年终奖，餐补，零食下午茶，节日福利，股票期权，员工旅游，带薪年假，通讯补贴，交通补助，包吃，定期体检，五险一金,20-40K,NULL,3-5年,学历不限,"G端产品/政务产品,网络安全产品",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·浦沿,求美网络,互联网,A轮,100-499人,员工旅游，团建聚餐，五险，带薪年假，全勤奖，节日福利，绩效奖金，底薪加提成，年终奖,10-15K,NULL,5-10年,本科,"产品设计,市场调研,产品规划,用户研究,产品运营,TO B",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,汇合发展,企业服务,不需要融资,10000人以上,节假日加班费，有无线网，五险一金，交通补助，年终奖，团建聚餐，员工旅游，免费工装，餐补，带薪年假，底薪加提成，绩效奖金，意外险，定期体检，节日福利，保底工资，工龄奖，加班补助,14-25K,13薪,5-10年,本科,"B端产品,C端产品,G端产品/政务产品,金融产品,",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·上城区·近江,泰隆商业银行,银行,不需要融资,10000人以上,五险一金，补充医疗保险，员工旅游，加班补助，年终奖，定期体检，带薪年假，带薪年假，通讯补贴，节日福利，股票期权,15-25K,NULL,3-5年,本科,"用户研究,数据产品,功能产品,需求分析,金融产品,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·钱塘区·金沙湖,浙江万合智联科技,智能硬件,不需要融资,20-99人,工龄奖，保底工资，全勤奖，绩效奖金，生日福利，团建聚餐，五险一金，法定节假日三薪，员工旅游，节日福利，年终奖，定期体检，带薪年假，底薪加提成,11-15K,NULL,3-5年,本科,"留学生优先,用户产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,浙江东昉,计算机软件,不需要融资,20-99人,股票期权，全勤奖，餐补，节日福利，五险一金，带薪年假，加班补助，年终奖,15-25K,14薪,3-5年,本科,"B端产品,数据产品,医疗,产品设计",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·上城区·秋涛路沿线,浙江云茗科技,智能硬件,未融资,20-99人,零食下午茶，团建聚餐，加班补助，五险一金，生日福利，绩效奖金，餐补，节假日加班费，带薪年假，节日福利，全勤奖,10-15K,NULL,3-5年,本科,G端产品/政务产品,SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,浙江华企,互联网,未融资,100-499人,五险一金，加班补助，员工旅游，年终奖，全勤奖，餐补，通讯补贴，节日福利，交通补助，住房补贴,10-15K,NULL,3-5年,大专,B端产品,AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,浙江华体科技有限公司,计算机软件,不需要融资,20-99人,五险一金，节日福利，带薪年假，团建聚餐，定期体检，生日福利，股票期权，员工旅游，保底工资，年终奖，零食下午茶，绩效奖金,15-25K,15薪,3-5年,本科,"B端产品,数据产品,用户/功能产品,AI产品,物联网产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·拱墅区·湖墅,浙江吉信信息科技,通信/网络设备,0-20人,NULL,生日福利，节日福利，高温补贴，节假日加班费，绩效奖金，底薪加提成，保底工资，法定节假日三薪，年终奖，定期体检，五险一金,10-15K,NULL,3-5年,本科,"项目管理,数据产品,大数据产品,需求分析,产品团队管理",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·勾庄,浙江吾知科技,互联网,未融资,20-99人,高温补贴，团建聚餐，带薪年假，股票期权，五险一金,15-20K,NULL,3-5年,本科,B端产品,SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·浦沿,浙江大华,互联网,已上市,10000人以上,加班补助，住房免息贷款，餐补，年终奖，五险一金，免费班车，节日福利，交通补助，补充医疗保险，带薪年假，员工旅游，定期体检，包吃，通讯补贴,10-13K,NULL,1-3年,本科,"功能产品,人工智能,C端产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·浦沿,浙江大华,互联网,已上市,10000人以上,加班补助，年终奖，通讯补贴，五险一金，带薪年假，补充医疗保险，包吃，员工旅游，餐补，定期体检，节日福利，交通补助，免费班车，住房免息贷款,11-22K,NULL,1-3年,本科,"视频产品,用户增长,人工智能",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·浦沿,浙江大华,互联网,已上市,10000人以上,住房免息贷款，补充医疗保险，通讯补贴，交通补助，五险一金，加班补助，定期体检，餐补，带薪年假，年终奖，员工旅游，包吃，节日福利，免费班车,20-35K,NULL,5-10年,本科,"B端产品,G端产品/政务产品,中后台产品,云计算产品,",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·西溪,浙江建投数字技术,房屋建筑工程,10000人以上,NULL,,20-25K,NULL,3-5年,本科,有家装经验优先,SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·西溪,浙江拓境数智科技,计算机软件,未融资,20-99人,零食下午茶，有无线网，餐补，员工旅游，带薪年假，五险一金，节日福利，团建聚餐，生日福利,20-30K,NULL,5-10年,本科,"产品设计,大数据产品,数据产品,TO G",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·黄龙,浙江教育用品发展...,通信/网络设备,未融资,100-499人,年终奖，五险一金，通讯补贴，定期体检，带薪年假，员工旅游，餐补，补充医疗保险，节日福利,15-18K,NULL,1-3年,本科,"B端产品,数据产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·勾庄,浙江数城立万科技,大数据,未融资,0-20人,带薪年假，五险一金，节日福利,10-15K,NULL,5-10年,大专,,AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·萧山区·北干,浙江易鑫交通设计,建筑设计,不需要融资,20-99人,餐补，有无线网，高温补贴，交通补助，带薪年假，不加班，节日福利，定期体检，免费工装，生日福利，保底工资，员工旅游，五险一金，团建聚餐，年终奖,15-22K,NULL,5-10年,本科,产品设计 产品营销,AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·上城区·望江,浙江高速信息,计算机软件,不需要融资,500-999人,企业年金，员工旅游，餐补，疗休养，带薪年假，股票期权，年终奖，补充医疗保险，节日福利，五险一金，加班补助，定期体检,12-18K,14薪,3-5年,本科,G端产品/政务产品,AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·高新文教区,浙江鹤立,机械设备/机电/重工,不需要融资,20-99人,五险一金，员工旅游，股票期权，定期体检，加班补助，带薪年假，餐补，通讯补贴，免费班车，年终奖,7-10K,13薪,经验不限,本科,"移动端产品,中台/后台产品,数据产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·西兴,海康威视,计算机软件,已上市,10000人以上,餐补，年终奖，生日福利，免息住房借款，带薪年假，五险一金，高温补贴，交通补助，通讯补贴，免费班车，补充医疗保险，定期体检，团建聚餐，股票期权,15-25K,15薪,3-5年,本科,"B端产品,其他方向",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,海康威视,计算机软件,已上市,10000人以上,免费班车，生日福利，交通补助，定期体检，餐补，通讯补贴，年终奖，股票期权，免息住房借款，高温补贴，五险一金，团建聚餐，补充医疗保险，带薪年假,15-30K,15薪,5-10年,本科,"数据产品,其他方向,功能产品,项目管理,产品规划,,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,海规,互联网,A轮,500-999人,节日福利，团建聚餐，员工旅游，年终奖，股票期权，带薪年假，五险一金，定期体检,15-20K,NULL,3-5年,本科,"B端产品,G端产品/政务产品",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·西溪,润湾创客,咨询,不需要融资,20-99人,定期体检，年终奖，员工旅游，餐补，节日福利，通讯补贴，交通补助，五险一金，带薪年假,18-20K,15薪,5-10年,本科,"数据产品,中后台产品,G端产品/政务产品,产品规划,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州,深渡科技,智能硬件,A轮,20-99人,五险一金，补充医疗保险，带薪年假，节日福利,11-18K,NULL,3-5年,本科,"移动端产品,中台/后台产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,温州市中鼎网络科技,计算机软件,0-20人,NULL,,8-12K,NULL,3-5年,本科,"用户/功能产品,数据产品,中后台产品,G端产品/政务产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·文二路,源诚科技,计算机软件,未融资,100-499人,零食下午茶，员工旅游，生日福利，加班补助，团建聚餐，带薪年假，有无线网，年终奖，节日福利，定期体检，保底工资，五险一金，股票期权,15-25K,13薪,3-5年,本科,"B端产品,产品经理",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,滴滴出行,互联网,D轮及以上,1000-9999人,股票期权，交通补助，五险一金，带薪年假，年终奖，定期体检，零食下午茶，免费班车，补充医疗保险，节日福利,19-21K,NULL,3-5年,本科,"B端产品,C端产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·文三路,漫礼,生活服务(O2O),天使轮,100-499人,生日福利，股票期权，有无线网，工龄奖，绩效奖金，年终奖,20-25K,15薪,1-3年,本科,"数据产品,在线教育产品,社区产品,产品设计,市场调研",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·三墩,爱讯,计算机软件,未融资,20-99人,带薪年假，餐补，五险一金，年终奖，节日福利，零食下午茶,9-14K,NULL,3-5年,本科,"后台产品,Visio,产品设计,Axure,售前产品",SAAS,2025/1/22,,,,
